,url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
137,http://celluloidclub.blogspot.com,33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,169,0.591715976,0.408284024,0,3,0,0.5072463770000001,0,0.0144927539999999,0,1,11.11111111,0,0.0,100.0,0,0,0,70.99236641,0,0,0,1,0,0,373,7296,0,0,0,5
138,https://www2.deloitte.com/content/dam/Deloitte/pl/Documents/Reports/pl_travel-consumer_EN.pdf,93,17,0,3,1,0,0,0,0,0,2,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0.010752688,0.058823529,0,0,0,0,1,3,0,0,0,0,0,0,13,5,2,4,2,9,8,9,5.307692308,6.0,5.181818182,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,1367,9227,2723,0,0,5
139,https://www.mathworksheets4kids.com/number-lines.php,52,27,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.019230769,0.037037037,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,19,19,6,7.2,11.0,4.666666667,0,0,0,0,0,0,194,0.989690722,0.010309278,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,81.81818182,0,0,0,1,1,0,1251,3862,37627,0,0,3
140,http://www.powershow.com/view/4f79b-YjI5M/Multiprotocol_Label_Switching_The_future_of_IP_Backbone_Technology_powerpoint_ppt_presentation,136,17,0,2,1,0,0,0,0,0,11,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.029411765,0.0,0,0,0,0,0,2,1,0,0,0,1,0,17,4,2,3,2,13,9,13,6.4117647060000005,6.0,6.466666667,1,0,0,0,0,0,150,0.88,0.12,0,0,0,0.388888889,0,0.0,0,0,62.5,0,100.0,0.0,0,0,0,59.45945946,0,0,0,1,0,0,267,7403,7218,0,0,5
141,http://termolak.bayhamconsulting.com/t/OOFJCi01,47,29,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.042553191,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,1,8,1,16,16,8,8.25,12.0,4.5,0,0,0,0,0,0,77,0.4415584420000001,0.558441558,0,6,0,0.0,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,37.5,0,0,0,0,1,0,17,713,0,0,1,1
142,http://ltaubrasil.com/promocao/descontao/card/cadastro/promocao.php,67,14,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,7,0,3,10,3,10,10,9,7.142857143,10.0,6.666666667,0,0,0,0,0,0,14,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,331,33,0,0,1,0
143,https://www.freelancer.com/jobs/Copywriting/,44,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,4,11,10,11,7.0,6.5,7.5,0,0,0,0,0,0,585,0.7521367520000001,0.247863248,0,3,0,0.020689655,0,0.0,0,1,8.0,0,14.28571429,85.71428571,0,0,0,50.0,0,0,0,0,0,0,3313,9105,1242,0,0,7
144,http://shadetreetechnology.com/V4/validation/470a83724c41e587b1de5e18d4972d33,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.311688312,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2
145,https://www.stockbrokers.com/review/optionsxpress,49,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,6,13,12,13,8.5,7.5,9.5,1,0,0,0,0,0,93,0.88172043,0.11827957,0,1,0,0.0,0,0.090909091,0,1,0.0,0,66.66666667,33.33333333,0,0,0,88.88888889,0,0,0,0,1,0,1602,9091,25870,0,0,4
146,http://heartmus.dk,18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,184,0.967391304,0.032608696,0,0,0,0.5,0,0.0,0,0,80.0,0,93.75,6.25,0,0,0,77.77777778,0,0,0,1,1,0,218,4174,0,0,0,3
147,http://159.203.115.201/wp-content/plugins/simple-post-series/nkia/paypal-password-reset.php,91,15,1,4,5,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.131868132,0.8,0,0,1,1,1,3,1,0,0,0,0,0,19,3,2,3,2,8,3,8,4.315789474,3.0,4.666666667,3,0,0,0,0,2,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,0,1,1,0
148,http://www.careerbuilder.com/jobs-at-automation%20personnel/CHN2C760MC3BW9DFLBM,79,21,0,2,2,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0.101265823,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,5,2,3,2,19,13,19,8.857142857000001,8.0,9.2,0,0,0,0,0,0,76,0.842105263,0.1578947369999999,0,0,0,0.083333333,0,0.083333333,0,0,0.0,0,96.15384615,3.846153846,0,0,0,41.17647059,0,0,0,1,0,0,227,8905,2959,0,1,5
149,http://faktor.rs/nasulaz/images/cp,34,9,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,2,6,2,7,6,7,5.25,6.0,5.0,1,0,0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,271,-1,8262038,0,0,2
150,https://ymecanaw.files.wordpress.com/2015/06/noble-eightfold-path-pdf.pdf,73,28,0,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0821917809999999,0.0,0,0,0,0,0,3,0,0,0,0,0,0,10,1,2,5,2,9,9,9,5.2,7.333333333,4.285714286,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,590,7445,381,0,1,8
151,http://betasus111.blogspot.com,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1,0.130434783,0,0,0,0,0,2,0,0,1,0,1,0,2,3,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
152,https://soportedinamic.webcindario.com/VALIDATEPASSWORDscisCjbTnfpNmVKQgeSUxnzRLmBdbq2BSLvH8jz8T1eNjJrxD2uact4fC1fGWN1VgTRClno-back-button.html,143,30,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.055944056,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,11,4,87,14,87,21.0,12.5,25.25,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7087,18105,0,1,3
153,http://houseoftiresbcs.com/Adobe/css/XML/PDF,44,19,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,3,15,3,15,15,5,5.8,15.0,3.5,1,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,53,1407,0,0,1,0
154,http://www.scrubtheweb.com/tools/index.html,43,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,5,4,3,3,4,11,11,5,5.6,7.0,4.666666667,0,0,0,0,0,0,12,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,834,8661,55133,0,1,4
155,https://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/9ecf8c7e7d32f27?cmd=_update&dispatch=9ecf8c7e7d32f2762&locale=_US,131,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.13740458,0.0,0,0,0,1,0,3,1,0,0,0,1,0,14,5,2,3,2,17,13,17,7.428571429,7.5,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4004,5828815,0,1,0
156,http://www.instructables.com/id/Popsicle-Stick-Bridge/,54,21,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,13,13,8,6.166666667,8.0,5.25,0,0,0,0,0,0,200,0.955,0.045,0,0,0,0.7777777779999999,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,18.18181818,0,0,0,0,1,0,335,5509,1294,0,0,7
157,http://snapchat.account.com.mx/,31,23,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,2,1,7,7,0,8,8,0,7.5,7.5,0.0,0,0,0,0,0,0,27,0.037037037,0.962962963,0,4,0,0.307692308,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,70,296,0,0,0,0
158,https://drive.google.com/file/d/1YV6DIzGh3i0YStC0d1wAqutQPBaVKTkW/view?usp=drive_web,84,16,0,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.071428571,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,1,5,1,33,6,33,7.1111111110000005,5.5,7.571428571,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2973,8348,1,0,1,10
159,http://activation-center-social-us2020.my.id/desktop.index.htm,62,37,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.064516129,0.108108108,0,0,0,0,0,3,0,0,0,0,1,0,7,0,3,6,3,10,10,7,6.142857143,7.0,5.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,364,0,0,1,1,0
160,http://microsoft-secure-online.oa.r.appspot.com/admin,53,40,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,1,1,1,5,9,9,5,5.1428571430000005,5.166666667,5.0,1,0,0,0,0,0,22,0.181818182,0.818181818,0,1,0,0.277777778,0,0.0,0,1,0.0,0,16.66666667,83.33333333,0,0,0,25.0,0,0,0,1,1,0,218,5626,0,0,1,5
161,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/7c4efc57cb6cce0/?cmd=_update&dispatch=7c4efc57cb6cce050&locale=_US,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.109375,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0
162,http://m.hf203.com/,19,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.1578947369999999,0.272727273,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,45,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,320,1141,0,1,1,0
163,http://didierpajot.com/cs/,26,15,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,11,2,11,11,2,6.5,11.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,294,4454,0,0,1,1
164,https://www.showplaceicon.com/Browsing/EventsAndExperiences,59,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,8,20,13,20,11.0,8.0,14.0,1,0,0,0,0,0,99,0.97979798,0.02020202,0,0,0,0.5,0,0.0,0,0,100.0,0,94.44444444,5.555555556,0,0,0,0.0,0,0,0,1,1,0,65,3952,3862928,0,0,4
165,http://hentaimovies.ex-prom.ru/archive/index.php?n=25&id=113765,63,23,0,3,1,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.126984127,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,1,1,2,1,12,12,7,4.4,6.0,3.714285714,0,0,0,0,0,0,21,0.0,1.0,0,0,0,0.095238095,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,121,610,0,0,1,0
166,https://www.legitim.ch/,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,33,0.0,1.0,0,1,0,0.060606061,0,0.121212121,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,1,0,-1,162824,0,0,4
167,https://www.lifehacker.com.au/2013/09/15-brilliant-things-you-can-do-with-command-hooks/,88,21,0,3,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.090909091,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,2,3,2,10,10,9,4.615384615,6.5,4.272727273,0,0,0,0,0,0,68,0.25,0.75,0,0,0,0.0,0,0.078431373,0,0,71.42857143,0,0.0,100.0,0,0,0,51.2195122,0,0,0,1,1,1,0,-1,19486,0,0,6
168,http://fuentesfidedignas.com.mx/portal2014/modules/mod_finder/www.bradesco.com.br/identificacao.jsa/,100,24,0,6,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0.04,0.0,0,0,0,0,0,3,0,0,0,0,2,0,11,3,2,17,2,17,17,13,6.818181817999999,17.0,5.8,1,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,269,3018,2156460,0,1,3
169,https://aggiornareprofilonline.com/index_files/login.html,57,26,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,4,22,4,22,22,5,8.2,22.0,4.75,1,0,0,0,0,0,21,0.952380952,0.047619048,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,356,9,0,0,0,0
170,https://www.wrike.com/blog/why-do-companies-choose-software-as-a-service/,73,13,0,2,7,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,11,4,1,3,1,9,5,9,4.545454545,4.0,4.666666667,0,0,0,0,0,0,160,0.73125,0.26875,0,4,0,0.11627907,0,0.023255814,0,1,31.25,0,0.0,100.0,0,0,1,21.73913043,0,0,0,1,1,0,81,5397,5752,0,0,6
171,http://www.cheapcolumbusproperties.com/gdocmolee/,49,31,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,9,23,23,9,11.66666667,13.0,9.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,314,-1,0,0,1,0
172,http://login-microsoft-online.el.r.appspot.com/,47,39,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,0,9,9,0,5.0,5.0,0.0,1,0,0,0,0,0,13,0.461538462,0.538461538,0,1,0,0.0,0,0.0,1,1,20.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,228,5615,0,0,0,5
173,http://sp579813.sitebeat.com/,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.206896552,0.285714286,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,1,0,0,0,0,0,13,0.0,1.0,0,1,0,0.0,0,0.461538462,0,1,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,770,6170,567796,0,1,3
174,https://www.moderncoinmart.com/,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,543,0.994475138,0.0055248619999999,0,0,0,0.333333333,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,97.72727273,0,0,0,0,1,0,311,5337,169911,0,0,3
175,https://www.kidskitchen.ru,26,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,43,0.465116279,0.534883721,0,1,0,0.086956522,0,0.0,0,1,71.42857143,0,0.0,100.0,0,0,0,18.18181818,0,0,0,1,1,0,233,862,0,0,0,0
176,https://meteo-oberwallis.ch/,28,19,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,5,5,0,10,10,0,7.5,7.5,0.0,0,0,0,0,0,0,2,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,0,0,0,3
177,http://www.coca-colacompany.com/careers/applicant-help,54,24,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,5,3,3,4,11,11,9,6.333333333,6.0,6.666666667,0,0,0,0,0,0,20,0.4,0.6,0,2,0,0.0,0,0.0,0,1,46.15384615,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,51,7984,36841,0,0,5
178,http://www.goodhousekeeping.com/life/entertainment/g2932/mickey-mouse-club-cast-members-then-and-now/,101,24,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.03960396,0.0,0,0,0,0,0,2,0,0,0,0,1,0,13,5,3,3,3,16,16,13,5.923076922999999,9.5,5.272727273,0,0,0,0,0,0,220,0.768181818,0.231818182,0,2,0,0.156862745,0,0.058823529,0,1,22.22222222,0,85.71428571,14.28571429,0,0,0,25.80645161,0,0,0,1,1,0,33,9097,1193,0,0,6
179,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAUNXyRUMTZMRlNNV1hWVFdWR1ZINVZUTFRTVkE0Ty4u,132,16,1,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.037878788,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,43,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,270,7765,32,0,0,5
180,https://vk.com/hdmisplitter,27,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,2,2,12,12,2,12,7.0,2.0,12.0,0,0,0,0,0,0,92,0.934782609,0.065217391,0,0,0,0.0,0,0.0,0,0,100.0,0,25.0,75.0,0,0,0,100.0,0,0,0,0,1,0,332,-1,24,0,0,9
181,http://www.m-pa.it/plugins/twofactorauth/totp/dedb/gigt/,56,11,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,1,1,4,13,3,13,4.75,2.0,6.4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,265,1561,0,0,1,0
182,http://sjec.edu.in,18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,206,0.878640777,0.121359223,0,3,0,0.16,0,0.0,0,1,82.35294118,0,75.0,25.0,0,0,0,66.66666667,0,0,0,1,0,0,1656,-1,4639934,0,0,2
183,https://www.webcastcloud.com.au/,32,23,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,28,0.607142857,0.392857143,0,1,0,0.181818182,0,0.181818182,0,1,62.5,0,0.0,0.0,0,0,0,25.0,0,0,0,0,0,1,0,-1,2729451,0,0,2
184,http://lvk.hop.ru,17,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,12,0.0,1.0,0,2,0,0.583333333,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,53,7253,943419,0,1,1
185,http://www.seminarsonly.com/IT/Ethernet%20Passive%20Optical%20Networks.php,74,20,0,3,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,3,1,0,0,0,1,0.081081081,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,2,3,2,12,12,10,7.0,7.5,6.833333333,0,0,0,0,0,0,62,0.822580645,0.177419355,0,1,0,0.0,0,0.0,0,1,42.85714286,0,60.0,40.0,0,0,0,25.0,0,0,0,1,0,0,1374,5200,62156,0,1,3
186,https://macworld.idg.se/,24,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,334,0.874251497,0.125748503,0,0,0,0.5476190479999999,0,0.19047619,0,1,72.0,0,100.0,0.0,0,0,0,28.20512821,0,0,0,1,0,0,161,10048,31916,0,0,5
187,http://androchip287.blogspot.com,32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.09375,0.12,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,123,0.268292683,0.731707317,0,7,0,0.311111111,0,0.022222222,1,1,25.0,0,0.0,100.0,0,0,0,33.89830508,0,0,0,1,0,0,372,7297,0,0,0,5
188,https://en.wikipedia.org/wiki/Linksys_routers,45,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,7,5.8,5.5,6.0,0,1,0,0,0,0,686,0.8965014579999999,0.103498542,0,0,0,0.704225352,0,0.253521127,0,0,100.0,0,100.0,0.0,0,0,0,61.62162162,0,0,0,0,1,0,901,7133,12,0,0,7
189,https://www.mesenvies.fr/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,77,0.8311688309999999,0.1688311689999999,0,3,0,0.0,0,0.0,0,1,73.33333333,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,1129,2887,195017,0,0,3
190,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/065f60212bf1bd5?cmd=_update&dispatch=065f60212bf1bd562&locale=_,128,54,1,5,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.171875,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,5,2,3,2,17,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
191,http://www.bionity.com/en/encyclopedia/Virus_latency.html,57,15,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,2,3,2,12,7,12,5.714285714,5.0,6.0,0,0,0,0,0,0,105,0.695238095,0.304761905,0,0,0,0.71875,0,0.0,0,0,76.92307692,0,63.15789474,36.84210526,0,0,0,63.33333333,0,0,0,1,1,0,299,7370,1303460,0,1,5
